"SIF_STR","NAZIV","NASLOV","POSTA","KRAJ","TEKST","NAZIV1","SKUP","X","Y","TOT_DIST_km","TOT_TIME_min","TOT_TIME_h_min"
4994,"DM  DROGERIE MARKT","ZALOŠKA CESTA 1",1000,"LJUBLJANA","INTERSEROH","PE LJUBLJANA","1000 ZALOŠKA CESTA 1","14,51983983","46,05253568",2,5,00:05
5193,"DM  DROGERIE MARKT -  NAJEM ZABOJ.- NE UPORAB","LITOSTROJSKA 48",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 LITOSTROJSKA 48","14,4923077","46,0800939",12,41,00:41
5193,"DM  DROGERIE MARKT -  NAJEM ZABOJ.- NE UPORAB","LITOSTROJSKA 48",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 LITOSTROJSKA 48","14,4923077","46,0800939",12,41,00:41
5219,"DM  DROGERIE MARKT - 35m3 ZAPRTI - LES","LITOSTROJSKA 48",1000,"LJUBLJANA","INTERSEROH","PE LJUBLJANA","1000 LITOSTROJSKA 48","14,4923077","46,0800939",12,41,00:41
3959,"DM  DROGERIE MARKT - BALE","LITOSTROJSKA 48",1000,"LJUBLJANA","INTERSEROH","PE LJUBLJANA","1000 LITOSTROJSKA 48","14,4923077","46,0800939",12,41,00:41
3993,"DM  DROGERIE MARKT - uničenje","LITOSTROJSKA 48",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 LITOSTROJSKA 48","14,4923077","46,0800939",12,41,00:41
2529,"DNEVNIK","KOPITARJEVA 2 IN 4",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KOPITARJEVA 2","14,51088417","46,05106722",3,8,00:08
3726,"DNEVNIK KAMNIK","JAPLJEVA ULICA 6",1241,"KAMNIK","OSTALO","PE LJUBLJANA","1241 JAPLJEVA ULICA 6","14,61204354","46,22504294",43,75,01:15
4472,"DOBRO JUTRO MARKETING d.o.o.","TRŽAŠKA CESTA 37b",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 TRŽAŠKA 37B","14,48589092","46,0441647",14,56,00:56
5753,"DOLINŠEK TRANSPORT, d.o.o.  - plastika","IŽANSKA CESTA 412",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 IŽANSKA CESTA 412","14,51551401","46,00168048",17,44,00:44
6636,"DOLOMITI COMMERCE d.o.o.","NA VASI 6A, 1351 BREZOVICA PRI L",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1351 NA VASI 6A","14,37480861","46,02117257",33,76,01:16
4878,"DOM STAREJŠIH OBČAN. GROSUPLJE","OB GROSUPELJŠČICI 28",1290,"GROSUPLJE","SLOPAK - KU 2","PE LJUBLJANA","1290 OB GROSUPELJŠČICI 28","14,66212138","45,96309226",32,48,00:48
5602,"DOM STAREJŠIH OBČANOV LJ-MOSTE","OB SOTOČJU 9",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 OB SOTOČJU 9","14,54171175","46,05335393",2,6,00:06
2169,"DOM STAREJŠIH OBČANOV ŠIŠKA","KUNAVERJEVA 15",1000,"LJUBLJANA","SLOPAK - KU 1","PE LJUBLJANA","1000 KUNAVERJEVA 15","14,47495006","46,07939493",10,22,00:22
4118,"DOM STAREJŠIH OBČANOV VIČ","KOPALIŠKA 10",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 KOPALIŠKA 10","14,49621781","46,04241098",11,47,00:47
4118,"DOM STAREJŠIH OBČANOV VIČ","KOPALIŠKA 10",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 KOPALIŠKA 10","14,49621781","46,04241098",11,47,00:47
4663,"DOM TISJE - SLOPAK","ČRNI POTOK 13",1275,"ŠMARTNO PRI LIT","OSTALO","PE LJUBLJANA","1275 ČRNI POTOK 13","14,83927051","46,02552425",101,144,02:24
4664,"DOM TISJE - SLOPAK","ČRNI POTOK 13",1275,"ŠMARTNO PRI LIT","OSTALO","PE LJUBLJANA","1275 ČRNI POTOK 13","14,83927051","46,02552425",101,144,02:24
2034,"DOM UPOKOJENCEV CENTER","TABOR 10",1000,"LJUBLJANA","SLOPAK - KU 1","PE LJUBLJANA","1000 TABOR 10","14,51466897","46,05420549",2,6,00:06
2034,"DOM UPOKOJENCEV CENTER","TABOR 10",1000,"LJUBLJANA","SLOPAK - KU 1","PE LJUBLJANA","1000 TABOR 10","14,51466897","46,05420549",2,6,00:06
5278,"DOM UPOKOJENCEV NOVO MESTO - karton","ŠMIHEL 1",8000,"NOVO MESTO","OSTALO","PE LJUBLJANA","8000 ŠMIHEL 1","15,16516582","45,79579685",137,136,02:16
5741,"DOM UPOKOJENCEV VRHNIKA - slopak","IDRIJSKA CESTA 13",1360,"VRHNIKA","SLOPAK - KU 2","PE LJUBLJANA","1360 IDRIJSKA CESTA 13","14,28875051","45,9636339",46,55,00:55
5870,"DONIT TESNIT, d.d.","CESTA KOMANDANTA STANETA 38",1215,"MEDVODE","OSTALO","PE LJUBLJANA","1215 CESTA KOMANDANTA STANETA 38","14,41289732","46,14221204",26,58,00:58
4535,"DOORTODOOR, d.o.o.","CELOVŠKA 492",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 CELOVŠKA 492","14,45578792","46,10323924",16,35,00:35
4535,"DOORTODOOR, d.o.o.","CELOVŠKA 492",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 CELOVŠKA 492","14,45578792","46,10323924",16,35,00:35
4535,"DOORTODOOR, d.o.o.","CELOVŠKA 492",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 CELOVŠKA 492","14,45578792","46,10323924",16,35,00:35
4967,"DOSTOP NEPREMIČNINE. d.o.o.","CESTA 24. JUNIJA 25",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1231 CESTA 24. JUNIJA 25","14,52715585","46,0964205",13,26,00:26
6659,"DOTKOM, MATJAŽ DOBNIKAR s.p.","GLINŠKOVA PLOŠČAD 2",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 GLINŠKOVA PLOŠČAD 2","14,50898741","46,09025282",8,18,00:18
3491,"DR.EKO d.o.o.","ZALOŠKA CESTA 191",1260,"LJ-POLJE","OSTALO","PE LJUBLJANA","1260 ZALOŠKA CESTA 191","14,58860081","46,05460228",18,28,00:28
8560,"DRAGON - LES d.o.o.- kovine","GRUMOVA ULICA 7",1270,"LITIJA","OSTALO","PE LJUBLJANA","1270 GRUMOVA ULICA 7","14,82068476","46,06141559",70,110,01:50
6064,"DREŠAR JANEZ - slopak","VESCA 14",1217,"VODICE","SLOPAK - KU 2","PE LJUBLJANA","1217 VESCA 14","14,50706095","46,15574674",34,54,00:54
6486,"DRI UPRAVLJANJE INVESTICIJ, d.o.o.","KOTNIKOVA ULICA 40",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KOTNIKOVA ULICA 40","14,51438263","46,05739844",2,6,00:06
5680,"DROBNI ODKUP - papir","POD JEŽAMI 3",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 POD JEŽAMI 3","14,52898663","46,05743233",0,0,00:00
2172,"DROGERIJA d.d.","UL. MILANA MAJCNA 12",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 MILANA MAJCNA 12","14,49694285","46,06367564",8,28,00:28
3559,"DRUŠTVO ALTRA","ZALOŠKA CESTA 40",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ZALOŠKA CESTA 40","14,53328242","46,05529944",1,2,00:02
6661,"DRUŠTVO AMNESTY INTERNATIONAL","BEETHOVNOVA ULICA 7",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 BEETHOVNOVA ULICA 7","14,50220908","46,05295541",5,12,00:12
4756,"DRUŠTVO BRALNA ZNAČKA - ZPMS","MIKLOŠIČEVA 16",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 MIKLOŠIČEVA 16","14,50708817","46,05361531",4,9,00:09
3705,"DRUŠTVO PRIJATELJEV MLADINE","BAZOVIŠKA CESTA 26",6250,"ILIRSKA BISTRICA","OSTALO","PE LJUBLJANA","6250 BAZOVIŠKA CESTA 26","14,24494895","45,56225288",166,167,02:47
4940,"DRUŠTVO TABORNIKOV","BAZOVIŠKA CESTA 8",6250,"ILIRSKA BISTRIC","OSTALO","PE LJUBLJANA","6250 BAZOVIŠKA CESTA 8","14,24392059","45,56443272",165,167,02:47
3336,"DRUŠTVO TABORNIKOV-ROD KR.VIH.","UL. PREKOM. BRIGAD 6",6230,"POSTOJNA","OSTALO","PE LJUBLJANA","6230 PREKOMORSKIH BRIGAD 6","14,21476251","45,77242965",110,122,02:02
4945,"DRUŠTVO VITA","VOJKOVA 73",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VOJKOVA 73","14,51878225","46,07767966",7,26,00:26
6624,"DRUŠTVO ZA MEDNARODNO POVEZOVANJE IN SODELOVA","DUNAJSKA CESTA 136",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 DUNAJSKA CESTA 136","14,51295194","46,07908569",8,29,00:29
5662,"DRUŠTVO ZA ZAŠČITO ŽIVALI","BTC - PARKIRIŠČE PRED ATLANTISOM",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ŠMARTINSKA 152","14,54196589","46,06800312",3,9,00:09
6456,"DRUŽBA ZA FINANČNO UPRAVLJANJE d.o.o.","CELOVŠKA CESTA 291",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 CELOVŠKA CESTA 291","14,4749664","46,08587329",11,24,00:24
3164,"DRUŽINA, d.o.o.","KREKOV TRG 1",1000,"LJUBLJANA","SLOPAK - KU 1","PE LJUBLJANA","1000 KREKOV TRG 1","14,51078665","46,05040098",3,9,00:09
6235,"DRUŽINA, d.o.o. - ostalo","KREKOV TRG 1",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KREKOV TRG 1","14,51078665","46,05040098",3,9,00:09
5818,"DRŽAVNA REVIZIJSKA KOMISIJA","SLOVENSKA CESTA 54",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 SLOVENSKA CESTA 54","14,50556649","46,0561551",4,10,00:10
5531,"DRŽAVNA VOLILNA KOMISIJA","SLOVENSKA CESTA 54, 9. NADSTROPJ",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 SLOVENSKA 54","14,50556649","46,0561551",4,10,00:10
3684,"DRŽAVNI IZPITNI CENTER","OB ŽELEZNICI 16",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 OB ŽELEZNICI 16","14,5370247","46,05907562",1,3,00:03
3310,"DRŽAVNO PRAVOBRANILSTVO","SLOVENSKA CESTA 47",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 SLOVENSKA CESTA 47","14,50456833","46,05504408",4,10,00:10
6644,"DULE TRANS, d.o.o.","RUSJANOV TRG 3",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 RUSJANOV TRG 3","14,56387598","46,05323335",11,17,00:17
6549,"DUMIDA  d.o.o. PSC Ljubljana","SREDIŠKA ULICA 4",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 SREDIŠKA ULICA 4","14,52729905","46,06134837",1,2,00:02
6549,"DUMIDA  d.o.o. PSC Ljubljana","SREDIŠKA ULICA 4",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 SREDIŠKA ULICA 4","14,52729905","46,06134837",1,2,00:02
6549,"DUMIDA  d.o.o. PSC Ljubljana","SREDIŠKA ULICA 4",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 SREDIŠKA ULICA 4","14,52729905","46,06134837",1,2,00:02
5863,"DUNAJSKI KRISTALI - slopak","STOŽENSKA ULICA 10 (NASPROTI SME",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 STOŽENSKA 10","14,51562963","46,08486449",10,35,00:35
4719,"DUS KRONA d.o.o.","ŠTEFANOVA 13a",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ŠTEFANOVA 13A","14,50104023","46,05359817",5,12,00:12
5862,"DVIGALA BARTOL - slopak","BADJUROVA ULICA 22",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 BADJUROVA ULICA 22","14,52354377","46,03047981",11,47,00:47
6584,"DYNACAST LOŽ, d.o.o.","UNEC 25",1381,"RAKEK","OSTALO","PE LJUBLJANA","1381 UNEC 25","14,28912539","45,81876958",87,96,01:36
3997,"DZS d.d. SLOPAK - TRGOVCI 35m3","LETALIŠKA 30",1000,"LJUBLJANA","SLOPAK - TRGOVCI","PE LJUBLJANA","1000 LETALIŠKA 30","14,56997632","46,06151621",12,20,00:20
3999,"DZS d.d. SLOPAK-TRGOVCI  5m3","LETALIŠKA 30",1000,"LJUBLJANA","SLOPAK - TRGOVCI","PE LJUBLJANA","1000 LETALIŠKA 30","14,56997632","46,06151621",12,20,00:20
5478,"DZS GRAFIK, d.o.o.","ULICA JOŽETA JAME 12",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 JOŽETA JAME 12","14,47765898","46,08968257",11,24,00:24
5603,"DZS, d.d.  - arhiva","LETALIŠKA 30",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 LETALIŠKA 30","14,56997632","46,06151621",12,20,00:20
5382,"DZS, d.d. ( BD &G TRADE )","MESTNI TRG 23",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 MESTNI TRG 23","14,50637298","46,04974324",7,30,00:30
5810,"EBRD","TRG REPUBLIKE 3",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 TRG REPUBLIKE 3","14,49970085","46,05020921",9,37,00:37
4534,"ECONTRADE","ŽELEZNA CESTA 14",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ŽELEZNA CESTA 14","14,51379531","46,06248863",3,7,00:07
5101,"ECOT d.o.o - SLOPAK","BRNČIČEVA ULICA 11",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1231 BRNČIČEVA ULICA 11","14,54203844","46,09842434",14,23,00:23
6426,"EFFECTUS, d.o.o.","DUNAJSKA CESTA 160",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 DUNAJSKA CESTA 160","14,51396682","46,08278801",9,33,00:33
5902,"EGOISTI, d.o.o.","TRŽAŠKA CESTA 37",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 TRŽAŠKA CESTA 37","14,48668983","46,04440221",13,55,00:55
2173,"EIPF, d.o.o. - prej EKONOMSKI INŠTITUT","PREŠERNOVA 21",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 PREŠERNOVA 21","14,49772119","46,05048849",9,39,00:39
5186,"EKA - ART d.o.o.","UL. TONETA TOMŠIČA 2",6250,"ILIRSKA BISTRIC","OSTALO","PE LJUBLJANA","6250 TONETA TOMŠIČA 2","14,24008412","45,57155208",163,165,02:45
4189,"EKDIS d.o.o.  35m3","VEVŠKA CESTA 52",1260,"LJUBLJANA-POLJE","OSTALO","PE LJUBLJANA","1260 VEVŠKA CESTA 52","14,59187092","46,04925134",19,30,00:30
4779,"EKDIS d.o.o. 5m3","VEVŠKA CESTA 52",1260,"LJ-POLJE","OSTALO","PE LJUBLJANA","1260 VEVŠKA CESTA 52","14,59187092","46,04925134",19,30,00:30
3527,"EKO LINE TRADE","ŠKOFJA VAS 40",3211,"ŠKOFJA VAS","OSTALO","PE LJUBLJANA","3211 ŠKOFJA VAS 40","15,29055606","46,26790525",157,163,02:43
2612,"EKO LINE TRADE","ŠKOFJA VAS 40",3211,"ŠKOFJA VAS","OSTALO","PE LJUBLJANA","3211 ŠKOFJA VAS 40","15,29055606","46,26790525",157,163,02:43
3786,"EKO SLOVENSKE KONJICE d.o.o.","PREŽIGAL 9",3210,"SLOVENSKE KONJICE","OSTALO","PE LJUBLJANA","3210 PREŽIGAL 9","15,44854422","46,33713879",203,193,03:13
4688,"EKO-PIS, d.o.o.","ARCHINETOVA ULICA 7",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ARCHINETOVA ULICA 7","14,55649278","46,05536449",8,13,00:13
6058,"EKO-PIS, d.o.o. - uničevanje","ARCHINETOVA ULICA 7",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ARCHINETOVA ULICA 7","14,55649278","46,05536449",8,13,00:13
3328,"EKOGUM d.o.o.","TRŽAŠKA 133",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 TRŽAŠKA 133","14,47023657","46,03811",19,78,01:18
6425,"EKOLOGI BREZ MEJA","GRABLOVIČEVA ULICA 52",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 GRABLOVIČEVA ULICA 52","14,53025108","46,05309164",1,3,00:03
5869,"EKOLOGIJA d.o.o.","LAZE 22",4000,"KRANJ","OSTALO","PE LJUBLJANA","4000 LAZE 22","14,32803101","46,23221552",62,80,01:20
6627,"EKOM TIM, TADEJ PREGELJ, s.p.","ZGORNJA BESNICA 10/A",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ZGORNJA BESNICA 10A","14,70320127","46,02640583",48,90,01:30
2047,"EKONOMSKA FAKULTETA","KARDELJEVA PLOŠČAD17",1000,"LJUBLJANA","SLOPAK - KU 1","PE LJUBLJANA","1000 KARDELJEVA PLOŠČAD 17","14,51642228","46,07401671",6,22,00:22
2047,"EKONOMSKA FAKULTETA","KARDELJEVA PLOŠČAD17",1000,"LJUBLJANA","SLOPAK - KU 1","PE LJUBLJANA","1000 KARDELJEVA PLOŠČAD 17","14,51642228","46,07401671",6,22,00:22
6099,"EKONOMSKA FAKULTETA - uničenje","KARDELJEVA PLOŠČAD 17",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KARDELJEVA PLOŠČAD 17","14,51642228","46,07401671",6,22,00:22
6500,"EKOPLAN  d.o.o.","HABATOVA ULICA 6 A",1236,"TRZIN","OSTALO","PE LJUBLJANA","1236 HABATOVA 6A","14,56197603","46,13693073",21,34,00:34
5998,"EKOSISTEMI, d.o.o. - pe ZALOG NM","ZALOG 21",8000,"NOVO MESTO","OSTALO","PE LJUBLJANA","8000 ZALOG 21","15,10942103","45,79220253",139,167,02:47
6617,"EKOSUN INVEST, d.o.o.","ZALOŠKA CESTA 222d",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ZALOŠKA 222D","14,61704216","46,06071108",23,47,00:47
5224,"EKOSVET d.o.o.","ROCENSKA ULICA 20",1211,"LJ.-ŠMARTNO","OSTALO","PE LJUBLJANA","1211 ROCENSKA ULICA 20","14,45850367","46,11920479",17,39,00:39
2220,"ELEA IC d.o.o. (JB INŽINERING)","DUNAJSKA CESTA 21",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 DUNAJSKA CESTA 21","14,50689201","46,0611635",5,19,00:19
5120,"ELECTROLUX d.o.o.","TRŽAŠKA 132",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 TRŽAŠKA 132","14,46815651","46,03810937",16,57,00:57
4029,"ELEKTRO MONTAŽA d.d.","TRŽAŠKA 126",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 TRŽAŠKA 126","14,46927223","46,03897832",16,56,00:56
6392,"ELEKTRO PEČAVER, d.o.o.","TBILISIJSKA ULICA 89",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 TBILISIJSKA ULICA 89","14,47919554","46,03612655",17,70,01:10
4629,"ELEKTRO SLOVENIJA - SLOPAK","HAJDRIHOVA ULICA 2",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 HAJDRIHOVA ULICA 2","14,49079207","46,04513132",12,50,00:50
8619,"ELEKTROINŠTITUT MILAN VIDMAR","HAJDRIHOVA ULICA 2",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 HAJDRIHOVA ULICA 2","14,49079207","46,04513132",12,50,00:50
3183,"ELEKTRONABAVA","SLOVENSKA CESTA 58",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 SLOVENSKA CESTA 58","14,50584601","46,05669617",4,10,00:10
4486,"ELEKTRONČEK d.d.","GORENJSKA CESTA 23",1234,"MENGEŠ","OSTALO","PE LJUBLJANA","1234 GORENJSKA CESTA 23","14,56466759","46,17822147",39,56,00:56
3917,"ELEKTROSERVISI d.d.","MARINOVŠEVA 2",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 MARINOVŠEVA 2","14,46118978","46,11573538",16,37,00:37
3917,"ELEKTROSERVISI d.d.","DOBRAVE 6",1236,"TRZIN","OSTALO","PE LJUBLJANA","1236 DOBRAVE 6","14,54822398","46,12187853",17,27,00:27
6354,"ELEKTROSERVISI d.d. - pvc","DOBRAVE 6",1236,"TRZIN","OSTALO","PE LJUBLJANA","1236 DOBRAVE 6","14,54822398","46,12187853",17,27,00:27
6354,"ELEKTROSERVISI d.d. - pvc","DOBRAVE 6",1236,"TRZIN","OSTALO","PE LJUBLJANA","1236 DOBRAVE 6","14,54822398","46,12187853",17,27,00:27
6103,"ELEKTROSERVISI, d.d. - les","DOBRAVE 6",1236,"TRZIN","OSTALO","PE LJUBLJANA","1236 DOBRAVE 6","14,54822398","46,12187853",17,27,00:27
6044,"ELEKTROSERVISI, d.d. - ostalo","REŠKA CESTA 13",1330,"KOČEVJE","OSTALO","PE LJUBLJANA","1330 REŠKA CESTA 13","14,86290109","45,63511332",120,148,02:28
6565,"ELEKTROSERVISI, d.d. - ostalo","MARINOVŠEVA 2",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 MARINOVŠEVA 2","14,46118978","46,11573538",16,37,00:37
6354,"ELEKTROSERVISI, d.d. - pvc","DOBRAVE 6",1236,"TRZIN","OSTALO","PE LJUBLJANA","1236 DOBRAVE 6","14,54822398","46,12187853",17,27,00:27
6527,"ELEKTROSPOJI, d.o.o. - interseroh","STEGNE 25",1000,"LJUBLJANA","INTERSEROH","PE LJUBLJANA","1000 STEGNE 25","14,48195244","46,08689479",10,22,00:22
3618,"ELEKTROTEHNIŠKO-RAČUNALNIŠKA STROKOVNA ŠOLA I","VEGOVA 4",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VEGOVA 4","14,50336958","46,04890249",8,34,00:34
2174,"ELEKTROVOD PLAST d.o.o.","DVORJE 1",1251,"MORAVČE","OSTALO","PE LJUBLJANA","1251 DVORJE 1","14,70535021","46,1379547",46,68,01:08
2548,"ELI LILLY, d.o.o.","BRNČIČEVA ULICA 41G",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1231 BRNČIČEVA ULICA 41G","14,55328513","46,09430278",14,22,00:22
5623,"ELIKAN MARJAN s.p. - karton","VELIKA STARA VAS 18",1290,"GROSUPLJE","OSTALO","PE LJUBLJANA","1290 VELIKA STARA VAS 18","14,68376472","45,98021364",34,47,00:47
5111,"ELIKAN MARJAN s.p. - slopak","VELIKA STARA VAS 18",1290,"GROSUPLJE","SLOPAK - KU 2","PE LJUBLJANA","1290 VELIKA STARA VAS 18","14,68376472","45,98021364",34,47,00:47
6134,"ELISA MENGEŠ d.o.o.","GORENJSKA CESTA 20 C",1234,"MENGEŠ","OSTALO","PE LJUBLJANA","1234 GORENJSKA 20C","14,5636969","46,17812781",38,56,00:56
6130,"ELISA MENGEŠ d.o.o. - mrezasti","GORENJSKA CESTA 20 C",1234,"MENGEŠ","OSTALO","PE LJUBLJANA","1234 GORENJSKA 20C","14,5636969","46,17812781",38,56,00:56
3080,"ELKOTEX d.o.o.","STEGNE 27",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 STEGNE 27","14,48183741","46,08813594",10,23,00:23
2175,"ELMO d.d.","VOJKOVA 58",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VOJKOVA 58","14,51797554","46,06932648",4,17,00:17
2175,"ELMO d.d.","VOJKOVA 58",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VOJKOVA 58","14,51797554","46,06932648",4,17,00:17
6444,"ELTEH d.o.o.","DOL PRI LJUBLJANI 35",1262,"DOL PRI LJUBLJANI","OSTALO","PE LJUBLJANA","1262 DOL PRI LJUBLJANI 35","14,64054741","46,08953444",28,50,00:50
2577,"EMBAGRAF d.o.o.","KAJUHOVA 29",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KAJUHOVA 29","14,53660312","46,06468845",2,5,00:05
2577,"EMBAGRAF d.o.o.","KAJUHOVA 29",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KAJUHOVA 29","14,53660312","46,06468845",2,5,00:05
2577,"EMBAGRAF d.o.o.","KAJUHOVA 29",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KAJUHOVA 29","14,53660312","46,06468845",2,5,00:05
2577,"EMBAGRAF d.o.o.","KAJUHOVA ULICA 29",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KAJUHOVA ULICA 29","14,53660312","46,06468845",2,5,00:05
5917,"EMBAGRAF d.o.o. - 5m3","KAJUHOVA ULICA 29",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KAJUHOVA ULICA 29","14,53660312","46,06468845",2,5,00:05
2577,"EMBAGRAF d.o.o. - mrežasti","KAJUHOVA 29",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KAJUHOVA 29","14,53660312","46,06468845",2,5,00:05
5490,"EMINES, d.o.o.","TABORSKA CESTA 3",1290,"GROSUPLJE","OSTALO","PE LJUBLJANA","1290 TABORSKA CESTA 3","14,65328497","45,95659652",32,48,00:48
5459,"EMONA BLAGOVNICA BEŽIGRAD, d.d.","DUNAJSKA CESTA 49",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 DUNAJSKA CESTA 49","14,50840067","46,06449011",5,19,00:19
2670,"EMONA OBALA KOPER","VEROVŠKOVA 72",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VEROVŠKOVA 72","14,5038293","46,0828256",10,37,00:37
2187,"EMONA POSLOVNA STAVBA STORITVE","ŠMARTINSKA CESTA 130",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ŠMARTINSKA CESTA 130","14,53865582","46,06810683",3,8,00:08
2187,"EMONA POSLOVNA STAVBA STORITVE","ŠMARTINSKA CESTA 130",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ŠMARTINSKA CESTA 130","14,53865582","46,06810683",3,8,00:08
5109,"EMONA RAZVOJNI CENTER ZA PREHRANO, d.o.o. - s","KAVČIČEVA ULICA 72",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 KAVČIČEVA ULICA 72","14,5355908","46,06363163",2,5,00:05
2092,"EMONA TISKARNA","ŠMARTINSKA 130",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ŠMARTINSKA 130","14,53865582","46,06810683",3,8,00:08
2092,"EMONA TISKARNA","ŠMARTINSKA 130",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ŠMARTINSKA 130","14,53865582","46,06810683",3,8,00:08
2792,"EMPOR HLADILNI SISTEMI - mreža","LESKOŠKOVA 9a",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 LESKOŠKOVA 9A","14,55834264","46,06328056",9,14,00:14
2792,"EMPOR HLADILNI SISTEMI - MREŽA","LESKOŠKOVA 9a",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 LESKOŠKOVA 9A","14,55834264","46,06328056",9,14,00:14
