2194;"46,04672028";"14,50019741";"FILOZOFSKA FAKULTETA, ODDELEK ZA PSIHOLOGIJO";"AŠKERČEVA CESTA 2";1000;"LJUBLJANA";;9;39
2195;"46,08237902";"14,48618387";"FOTONA d.d.";"STEGNE 5";1000;"LJUBLJANA";;9;19
2196;"45,96329296";"14,63934772";"G - M&M d.o.o.";"BRVACE 11";1290;"GROSUPLJE";;29;44
2200;"46,14355265";"14,39728522";"GORIČANE";"LADJA 10";1215;"MEDVODE";;30;67
2203;"46,08194653";"14,49210975";"GOSTINSTVO KLOPČIČ";"LITOSTROJSKA 57";1000;"LJUBLJANA";;8;18
2204;"46,07029889";"14,5138692";"GRADBENI INŠTITUT ZRMK";"DIMIČEVA ULICA 12";1000;"LJUBLJANA";;5;20
2205;"46,07488078";"14,56364158";"HABAT MIRKO HABAT MOTO CENTER";"ŠMARTINSKA 199";1000;"LJUBLJANA";;10;16
2205;"46,07488078";"14,56364158";"HABAT MIRKO HABAT MOTO CENTER";"ŠMARTINSKA 199";1000;"LJUBLJANA";;10;16
2207;"46,05393094";"14,5264833";"HOSPITALIA";"ZALOŠKA CESTA 21";1000;"LJUBLJANA";;1;2
2207;"46,08219304";"14,51370049";"HOSPITALIA, d.o.o.- slopak";"DUNAJSKA CESTA 156";1000;"LJUBLJANA";;9;33
2208;"45,96249771";"14,51825413";"IMP PUMPS (ČRPALKE)";"ZAGORICA 18";1292;"IG";;29;75
2210;"46,04235597";"14,48785865";"INŠTITUT JOŽEF ŠTEFAN - 5m3 karton";"JAMOVA CESTA 39";1000;"LJUBLJANA";;13;56
2211;"46,09321254";"14,59661779";"INŠTITUT JOŽEF ŠTEFAN-REAKTOR";"BRINJE 40";1000;"LJUBLJANA";;21;33
2212;"46,05080177";"14,50354646";"MINISTRSTVO ZA VISOKO ŠOLSTVO( prej inštitut";"KONGRESNI TRG 1";1000;"LJUBLJANA";;8;32
